,USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
2308,28450,201706020450,34.00,,,1.11
2309,28450,201706020500,35.00,,,1.67
2310,28450,201706020520,36.00,,,2.22
2311,28450,201706020550,36.00,,,2.22
2312,28450,201706020600,36.00,36.00,32.00,2.22
2313,28450,201706020620,36.00,,,2.22
2314,28450,201706020650,36.00,,,2.22
2315,28450,201706020700,37.00,,,2.78
2316,28450,201706020720,37.00,,,2.78
2317,28450,201706020750,37.00,,,2.78
2318,28450,201706020800,38.00,,,3.33
2319,28450,201706020820,37.00,,,2.78
2320,28450,201706020850,39.00,,,3.89
2321,28450,201706020900,39.00,,,3.89
2322,28450,201706020920,39.00,,,3.89
2323,28450,201706020950,39.00,,,3.89
2324,28450,201706021000,41.00,,,5.00
2325,28450,201706021020,41.00,,,5.00
2326,28450,201706021050,37.00,,,2.78
2327,28450,201706021100,40.00,,,4.44
2328,28450,201706021120,41.00,,,5.00
2329,28450,201706021150,41.00,,,5.00
2330,28450,201706021200,40.00,,,4.44
2331,28450,201706021220,41.00,,,5.00
2332,28450,201706021250,43.00,,,6.11
2333,28450,201706021300,43.00,,,6.11
2334,28450,201706021320,41.00,,,5.00
2335,28450,201706021350,43.00,,,6.11
2336,28450,201706021400,42.00,,,5.56
2337,28450,201706021420,41.00,,,5.00
2338,28450,201706021450,39.00,,,3.89
2339,28450,201706021500,40.00,,,4.44
2340,28450,201706021520,39.00,,,3.89
2341,28450,201706021550,39.00,,,3.89
2342,28450,201706021600,38.00,,,3.33
2343,28450,201706021620,37.00,,,2.78
2344,28450,201706021650,37.00,,,2.78
2345,28450,201706021700,38.00,,,3.33
2346,28450,201706021720,37.00,,,2.78
2347,28450,201706021750,37.00,,,2.78
2348,28450,201706021800,38.00,43.00,36.00,3.33
2349,28450,201706021820,37.00,,,2.78
2350,28450,201706021850,37.00,,,2.78
2351,28450,201706021900,37.00,,,2.78
2352,28450,201706021920,36.00,,,2.22
2353,28450,201706021950,36.00,,,2.22
2354,28450,201706022000,36.00,,,2.22
2355,28450,201706022020,36.00,,,2.22
2356,28450,201706022050,36.00,,,2.22
2357,28450,201706022100,36.00,,,2.22
2358,28450,201706022120,36.00,,,2.22
2359,28450,201706022150,36.00,,,2.22
2360,28450,201706022200,36.00,,,2.22
2361,28450,201706022220,36.00,,,2.22
2362,28450,201706022250,36.00,,,2.22
2363,28450,201706022300,36.00,,,2.22
2364,28450,201706022320,36.00,,,2.22
2365,28450,201706022350,36.00,,,2.22
2366,28450,201706030000,35.00,,,1.67
2367,28450,201706030020,36.00,,,2.22
2368,28450,201706030050,36.00,,,2.22
2369,28450,201706030100,35.00,,,1.67
2370,28450,201706030120,36.00,,,2.22
2371,28450,201706030150,36.00,,,2.22
2372,28450,201706030200,35.00,,,1.67
2373,28450,201706030220,36.00,,,2.22
2374,28450,201706030250,34.00,,,1.11
2375,28450,201706030300,35.00,,,1.67
2376,28450,201706030320,36.00,,,2.22
2377,28450,201706030350,36.00,,,2.22
2378,28450,201706030400,36.00,,,2.22
2379,28450,201706030420,36.00,,,2.22
2380,28450,201706030450,36.00,,,2.22
2381,28450,201706030500,36.00,,,2.22
2382,28450,201706030520,36.00,,,2.22
2383,28450,201706030550,36.00,,,2.22
2384,28450,201706030600,36.00,38.00,35.00,2.22
2385,28450,201706030620,36.00,,,2.22
2386,28450,201706030650,37.00,,,2.78
2387,28450,201706030700,37.00,,,2.78
2388,28450,201706030720,36.00,,,2.22
2389,28450,201706030750,37.00,,,2.78
2390,28450,201706030800,38.00,,,3.33
2391,28450,201706030820,39.00,,,3.89
2392,28450,201706030850,37.00,,,2.78
2393,28450,201706030900,38.00,,,3.33
2394,28450,201706030920,37.00,,,2.78
2395,28450,201706030950,39.00,,,3.89
2396,28450,201706031000,38.00,,,3.33
2397,28450,201706031020,39.00,,,3.89
2398,28450,201706031050,39.00,,,3.89
2399,28450,201706031100,40.00,,,4.44
2400,28450,201706031120,39.00,,,3.89
2401,28450,201706031150,41.00,,,5.00
2402,28450,201706031200,41.00,,,5.00
2403,28450,201706031220,41.00,,,5.00
2404,28450,201706031250,43.00,,,6.11
2405,28450,201706031300,42.00,,,5.56
2406,28450,201706031320,41.00,,,5.00
2407,28450,201706031350,43.00,,,6.11
2408,28450,201706031400,43.00,,,6.11
2409,28450,201706031420,41.00,,,5.00
2410,28450,201706031450,41.00,,,5.00
2411,28450,201706031500,42.00,,,5.56
2412,28450,201706031520,41.00,,,5.00
2413,28450,201706031550,41.00,,,5.00
2414,28450,201706031600,42.00,,,5.56
2415,28450,201706031620,41.00,,,5.00
2416,28450,201706031650,41.00,,,5.00
2417,28450,201706031700,42.00,,,5.56
2418,28450,201706031720,41.00,,,5.00
2419,28450,201706031750,41.00,,,5.00
2420,28450,201706031800,41.00,43.00,35.00,5.00
2421,28450,201706031820,41.00,,,5.00
2422,28450,201706031850,41.00,,,5.00
2423,28450,201706031900,40.00,,,4.44
2424,28450,201706031920,39.00,,,3.89
2425,28450,201706031950,39.00,,,3.89
2426,28450,201706032000,39.00,,,3.89
2427,28450,201706032020,37.00,,,2.78
2428,28450,201706032050,37.00,,,2.78
2429,28450,201706032100,37.00,,,2.78
2430,28450,201706032120,36.00,,,2.22
2431,28450,201706032150,37.00,,,2.78
2432,28450,201706032200,37.00,,,2.78
2433,28450,201706032220,36.00,,,2.22
2434,28450,201706032250,36.00,,,2.22
2435,28450,201706032300,37.00,,,2.78
2436,28450,201706032320,36.00,,,2.22
2437,28450,201706032350,36.00,,,2.22
2438,28450,201706040000,36.00,,,2.22
2439,28450,201706040020,36.00,,,2.22
2440,28450,201706040050,36.00,,,2.22
2441,28450,201706040100,36.00,,,2.22
2442,28450,201706040120,36.00,,,2.22
2443,28450,201706040150,36.00,,,2.22
2444,28450,201706040200,37.00,,,2.78
2445,28450,201706040220,36.00,,,2.22
2446,28450,201706040250,36.00,,,2.22
2447,28450,201706040300,36.00,,,2.22
2448,28450,201706040320,36.00,,,2.22
2449,28450,201706040350,36.00,,,2.22
2450,28450,201706040400,37.00,,,2.78
2451,28450,201706040420,37.00,,,2.78
2452,28450,201706040450,37.00,,,2.78
2453,28450,201706040500,37.00,,,2.78
2454,28450,201706040520,37.00,,,2.78
2455,28450,201706040550,37.00,,,2.78
2456,28450,201706040600,37.00,41.00,36.00,2.78
2457,28450,201706040620,37.00,,,2.78
2458,28450,201706040650,37.00,,,2.78
2459,28450,201706040700,38.00,,,3.33
2460,28450,201706040720,37.00,,,2.78
2461,28450,201706040750,36.00,,,2.22
2462,28450,201706040800,36.00,,,2.22
2463,28450,201706040820,37.00,,,2.78
2464,28450,201706040850,37.00,,,2.78
2465,28450,201706040900,37.00,,,2.78
2466,28450,201706040920,37.00,,,2.78
2467,28450,201706040950,37.00,,,2.78
2468,28450,201706041000,38.00,,,3.33
2469,28450,201706041020,39.00,,,3.89
2470,28450,201706041050,39.00,,,3.89
2471,28450,201706041100,40.00,,,4.44
2472,28450,201706041120,41.00,,,5.00
2473,28450,201706041150,41.00,,,5.00
2474,28450,201706041200,42.00,,,5.56
2475,28450,201706041220,41.00,,,5.00
2476,28450,201706041250,41.00,,,5.00
2477,28450,201706041300,42.00,,,5.56
2478,28450,201706041320,43.00,,,6.11
2479,28450,201706041350,43.00,,,6.11
2480,28450,201706041400,42.00,,,5.56
2481,28450,201706041420,41.00,,,5.00
2482,28450,201706041450,43.00,,,6.11
2483,28450,201706041500,43.00,,,6.11
2484,28450,201706041520,43.00,,,6.11
2485,28450,201706041550,41.00,,,5.00
2486,28450,201706041600,42.00,,,5.56
2487,28450,201706041620,43.00,,,6.11
2488,28450,201706041650,41.00,,,5.00
2489,28450,201706041700,42.00,,,5.56
2490,28450,201706041720,41.00,,,5.00
2491,28450,201706041750,41.00,,,5.00
2492,28450,201706041800,41.00,43.00,36.00,5.00
2493,28450,201706041820,39.00,,,3.89
2494,28450,201706041850,39.00,,,3.89
2495,28450,201706041900,40.00,,,4.44
2496,28450,201706041920,39.00,,,3.89
2497,28450,201706041950,39.00,,,3.89
2498,28450,201706042000,40.00,,,4.44
2499,28450,201706042020,39.00,,,3.89
2500,28450,201706042050,37.00,,,2.78
2501,28450,201706042100,38.00,,,3.33
2502,28450,201706042120,37.00,,,2.78
2503,28450,201706042150,36.00,,,2.22
2504,28450,201706042200,36.00,,,2.22
2505,28450,201706042220,36.00,,,2.22
2506,28450,201706042250,36.00,,,2.22
2507,28450,201706042300,36.00,,,2.22
2508,28450,201706042320,36.00,,,2.22
2509,28450,201706042350,36.00,,,2.22
2510,28450,201706050000,35.00,,,1.67
2511,28450,201706050020,36.00,,,2.22
2512,28450,201706050050,36.00,,,2.22
2513,28450,201706050100,36.00,,,2.22
2514,28450,201706050120,36.00,,,2.22
2515,28450,201706050150,36.00,,,2.22
2516,28450,201706050200,36.00,,,2.22
2517,28450,201706050220,36.00,,,2.22
2518,28450,201706050250,36.00,,,2.22
2519,28450,201706050300,37.00,,,2.78
2520,28450,201706050320,37.00,,,2.78
2521,28450,201706050350,37.00,,,2.78
2522,28450,201706050400,38.00,,,3.33
2523,28450,201706050420,37.00,,,2.78
2524,28450,201706050450,39.00,,,3.89
2525,28450,201706050500,39.00,,,3.89
2526,28450,201706050520,39.00,,,3.89
2527,28450,201706050550,37.00,,,2.78
2528,28450,201706050600,39.00,42.00,35.00,3.89
2529,28450,201706050620,39.00,,,3.89
2530,28450,201706050650,39.00,,,3.89
2531,28450,201706050700,41.00,,,5.00
2532,28450,201706050720,43.00,,,6.11
2533,28450,201706050750,43.00,,,6.11
2534,28450,201706050800,43.00,,,6.11
2535,28450,201706050820,43.00,,,6.11
2536,28450,201706050850,45.00,,,7.22
2537,28450,201706050900,44.00,,,6.67
2538,28450,201706050920,45.00,,,7.22
2539,28450,201706050950,45.00,,,7.22
2540,28450,201706051000,46.00,,,7.78
2541,28450,201706051020,48.00,,,8.89
2542,28450,201706051050,48.00,,,8.89
2543,28450,201706051100,48.00,,,8.89
2544,28450,201706051120,48.00,,,8.89
2545,28450,201706051150,50.00,,,10.00
2546,28450,201706051200,51.00,,,10.56
2547,28450,201706051220,50.00,,,10.00
2548,28450,201706051250,50.00,,,10.00
2549,28450,201706051300,52.00,,,11.11
2550,28450,201706051320,52.00,,,11.11
2551,28450,201706051350,54.00,,,12.22
2552,28450,201706051400,52.00,,,11.11
2553,28450,201706051420,52.00,,,11.11
2554,28450,201706051450,54.00,,,12.22
2555,28450,201706051500,53.00,,,11.67
2556,28450,201706051520,52.00,,,11.11
2557,28450,201706051550,54.00,,,12.22
2558,28450,201706051600,53.00,,,11.67
2559,28450,201706051620,52.00,,,11.11
2560,28450,201706051650,52.00,,,11.11
2561,28450,201706051700,52.00,,,11.11
2562,28450,201706051720,52.00,,,11.11
2563,28450,201706051750,50.00,,,10.00
2564,28450,201706051800,50.00,53.00,39.00,10.00
2565,28450,201706051820,50.00,,,10.00
2566,28450,201706051850,50.00,,,10.00
2567,28450,201706051900,49.00,,,9.44
2568,28450,201706051920,48.00,,,8.89
2569,28450,201706051950,48.00,,,8.89
2570,28450,201706052000,46.00,,,7.78
2571,28450,201706052020,46.00,,,7.78
2572,28450,201706052050,46.00,,,7.78
2573,28450,201706052100,45.00,,,7.22
2574,28450,201706052120,46.00,,,7.78
2575,28450,201706052150,46.00,,,7.78
2576,28450,201706052200,46.00,,,7.78
2577,28450,201706052220,46.00,,,7.78
2578,28450,201706052250,46.00,,,7.78
2579,28450,201706052300,46.00,,,7.78
2580,28450,201706052320,45.00,,,7.22
2581,28450,201706052350,45.00,,,7.22
2582,28450,201706060000,43.00,,,6.11
2583,28450,201706060020,43.00,,,6.11
2584,28450,201706060050,43.00,,,6.11
2585,28450,201706060100,42.00,,,5.56
2586,28450,201706060120,43.00,,,6.11
2587,28450,201706060150,45.00,,,7.22
2588,28450,201706060200,43.00,,,6.11
2589,28450,201706060220,45.00,,,7.22
2590,28450,201706060250,46.00,,,7.78
2591,28450,201706060300,46.00,,,7.78
2592,28450,201706060320,46.00,,,7.78
2593,28450,201706060350,48.00,,,8.89
2594,28450,201706060400,48.00,,,8.89
2595,28450,201706060420,48.00,,,8.89
2596,28450,201706060450,48.00,,,8.89
2597,28450,201706060500,49.00,,,9.44
2598,28450,201706060520,48.00,,,8.89
2599,28450,201706060550,50.00,,,10.00
2600,28450,201706060600,49.00,51.00,42.00,9.44
2601,28450,201706060620,48.00,,,8.89
2602,28450,201706060650,48.00,,,8.89
2603,28450,201706060700,48.00,,,8.89
2604,28450,201706060720,48.00,,,8.89
2605,28450,201706060750,48.00,,,8.89
2606,28450,201706060800,49.00,,,9.44
2607,28450,201706060820,50.00,,,10.00
2608,28450,201706060850,50.00,,,10.00
2609,28450,201706060900,50.00,,,10.00
2610,28450,201706060920,50.00,,,10.00
2611,28450,201706060950,50.00,,,10.00
2612,28450,201706061000,50.00,,,10.00
2613,28450,201706061020,50.00,,,10.00
2614,28450,201706061050,50.00,,,10.00
2615,28450,201706061100,50.00,,,10.00
2616,28450,201706061120,52.00,,,11.11
2617,28450,201706061150,50.00,,,10.00
2618,28450,201706061200,50.00,,,10.00
2619,28450,201706061220,50.00,,,10.00
2620,28450,201706061250,50.00,,,10.00
2621,28450,201706061300,50.00,,,10.00
2622,28450,201706061320,50.00,,,10.00
2623,28450,201706061350,50.00,,,10.00
2624,28450,201706061400,51.00,,,10.56
2625,28450,201706061420,50.00,,,10.00
2626,28450,201706061450,52.00,,,11.11
2627,28450,201706061500,53.00,,,11.67
2628,28450,201706061520,54.00,,,12.22
2629,28450,201706061550,52.00,,,11.11
2630,28450,201706061600,53.00,,,11.67
2631,28450,201706061620,54.00,,,12.22
2632,28450,201706061650,54.00,,,12.22
2633,28450,201706061700,54.00,,,12.22
2634,28450,201706061720,54.00,,,12.22
2635,28450,201706061750,54.00,,,12.22
2636,28450,201706061800,54.00,54.00,48.00,12.22
2637,28450,201706061820,54.00,,,12.22
2638,28450,201706061850,54.00,,,12.22
2639,28450,201706061900,53.00,,,11.67
2640,28450,201706061920,52.00,,,11.11
2641,28450,201706061950,52.00,,,11.11
2642,28450,201706062000,51.00,,,10.56
2643,28450,201706062020,50.00,,,10.00
2644,28450,201706062050,48.00,,,8.89
2645,28450,201706062100,49.00,,,9.44
2646,28450,201706062120,48.00,,,8.89
2647,28450,201706062150,46.00,,,7.78
2648,28450,201706062200,47.00,,,8.33
2649,28450,201706062220,48.00,,,8.89
2650,28450,201706062250,45.00,,,7.22
2651,28450,201706062300,47.00,,,8.33
2652,28450,201706062320,46.00,,,7.78
2653,28450,201706062350,46.00,,,7.78
2654,28450,201706070000,47.00,,,8.33
2655,28450,201706070020,46.00,,,7.78
2656,28450,201706070050,46.00,,,7.78
2657,28450,201706070100,47.00,,,8.33
2658,28450,201706070120,46.00,,,7.78
2659,28450,201706070150,46.00,,,7.78
2660,28450,201706070200,48.00,,,8.89
2661,28450,201706070220,48.00,,,8.89
2662,28450,201706070250,48.00,,,8.89
2663,28450,201706070300,49.00,,,9.44
2664,28450,201706070320,50.00,,,10.00
2665,28450,201706070350,52.00,,,11.11
2666,28450,201706070400,52.00,,,11.11
2667,28450,201706070420,52.00,,,11.11
2668,28450,201706070450,54.00,,,12.22
2669,28450,201706070500,55.00,,,12.78
2670,28450,201706070520,55.00,,,12.78
2671,28450,201706070550,55.00,,,12.78
2672,28450,201706070600,57.00,57.00,46.00,13.89
2673,28450,201706070620,57.00,,,13.89
2674,28450,201706070650,59.00,,,15.00
2675,28450,201706070700,60.00,,,15.56
2676,28450,201706070720,59.00,,,15.00
2677,28450,201706070750,63.00,,,17.22
2678,28450,201706070800,62.00,,,16.67
2679,28450,201706070820,63.00,,,17.22
2680,28450,201706070850,63.00,,,17.22
2681,28450,201706070900,64.00,,,17.78
2682,28450,201706070920,64.00,,,17.78
2683,28450,201706070950,64.00,,,17.78
2684,28450,201706071000,65.00,,,18.33
2685,28450,201706071020,64.00,,,17.78
2686,28450,201706071050,66.00,,,18.89
2687,28450,201706071100,67.00,,,19.44
2688,28450,201706071120,68.00,,,20.00
2689,28450,201706071150,68.00,,,20.00
2690,28450,201706071200,67.00,,,19.44
2691,28450,201706071220,68.00,,,20.00
2692,28450,201706071250,68.00,,,20.00
2693,28450,201706071300,68.00,,,20.00
2694,28450,201706071320,68.00,,,20.00
2695,28450,201706071350,68.00,,,20.00
2696,28450,201706071400,69.00,,,20.56
2697,28450,201706071420,70.00,,,21.11
2698,28450,201706071450,70.00,,,21.11
2699,28450,201706071500,69.00,,,20.56
2700,28450,201706071520,70.00,,,21.11
2701,28450,201706071550,70.00,,,21.11
2702,28450,201706071600,69.00,,,20.56
2703,28450,201706071620,70.00,,,21.11
2704,28450,201706071650,70.00,,,21.11
2705,28450,201706071700,69.00,,,20.56
2706,28450,201706071720,70.00,,,21.11
2707,28450,201706071750,70.00,,,21.11
2708,28450,201706071800,69.00,69.00,57.00,20.56
2709,28450,201706071820,68.00,,,20.00
2710,28450,201706071850,68.00,,,20.00
2711,28450,201706071900,67.00,,,19.44
2712,28450,201706071920,66.00,,,18.89
2713,28450,201706071950,64.00,,,17.78
2714,28450,201706072000,65.00,,,18.33
2715,28450,201706072020,64.00,,,17.78
2716,28450,201706072050,63.00,,,17.22
2717,28450,201706072100,62.00,,,16.67
2718,28450,201706072120,63.00,,,17.22
2719,28450,201706072150,61.00,,,16.11
2720,28450,201706072200,58.00,,,14.44
2721,28450,201706072220,59.00,,,15.00
2722,28450,201706072250,59.00,,,15.00
2723,28450,201706072300,56.00,,,13.33
2724,28450,201706072320,55.00,,,12.78
2725,28450,201706072350,55.00,,,12.78
2726,28450,201706080000,55.00,,,12.78
2727,28450,201706080020,54.00,,,12.22
2728,28450,201706080050,55.00,,,12.78
2729,28450,201706080100,54.00,,,12.22
2730,28450,201706080120,55.00,,,12.78
2731,28450,201706080150,55.00,,,12.78
2732,28450,201706080200,56.00,,,13.33
2733,28450,201706080220,55.00,,,12.78
2734,28450,201706080250,57.00,,,13.89
2735,28450,201706080300,58.00,,,14.44
2736,28450,201706080320,57.00,,,13.89
2737,28450,201706080350,59.00,,,15.00
2738,28450,201706080400,61.00,,,16.11
2739,28450,201706080420,61.00,,,16.11
2740,28450,201706080450,61.00,,,16.11
2741,28450,201706080500,64.00,,,17.78
2742,28450,201706080520,63.00,,,17.22
2743,28450,201706080550,64.00,,,17.78
2744,28450,201706080600,66.00,69.00,54.00,18.89
2745,28450,201706080620,66.00,,,18.89
2746,28450,201706080650,66.00,,,18.89
2747,28450,201706080700,67.00,,,19.44
2748,28450,201706080720,68.00,,,20.00
2749,28450,201706080750,70.00,,,21.11
2750,28450,201706080800,68.00,,,20.00
2751,28450,201706080820,68.00,,,20.00
2752,28450,201706080850,68.00,,,20.00
2753,28450,201706080900,69.00,,,20.56
2754,28450,201706080920,70.00,,,21.11
2755,28450,201706080950,70.00,,,21.11
2756,28450,201706081000,70.00,,,21.11
2757,28450,201706081020,70.00,,,21.11
2758,28450,201706081050,70.00,,,21.11
2759,28450,201706081100,71.00,,,21.67
2760,28450,201706081120,72.00,,,22.22
2761,28450,201706081150,72.00,,,22.22
2762,28450,201706081200,72.00,,,22.22
2763,28450,201706081220,72.00,,,22.22
2764,28450,201706081250,73.00,,,22.78
2765,28450,201706081300,73.00,,,22.78
2766,28450,201706081320,73.00,,,22.78
2767,28450,201706081350,73.00,,,22.78
2768,28450,201706081400,73.00,,,22.78
2769,28450,201706081420,73.00,,,22.78
2770,28450,201706081450,73.00,,,22.78
2771,28450,201706081500,73.00,,,22.78
2772,28450,201706081520,73.00,,,22.78
2773,28450,201706081550,72.00,,,22.22
2774,28450,201706081600,72.00,,,22.22
2775,28450,201706081620,72.00,,,22.22
2776,28450,201706081650,72.00,,,22.22
2777,28450,201706081700,72.00,,,22.22
2778,28450,201706081720,72.00,,,22.22
2779,28450,201706081750,72.00,,,22.22
2780,28450,201706081800,71.00,73.00,66.00,21.67
2781,28450,201706081820,70.00,,,21.11
2782,28450,201706081850,70.00,,,21.11
2783,28450,201706081900,68.00,,,20.00
2784,28450,201706081920,68.00,,,20.00
2785,28450,201706081950,66.00,,,18.89
2786,28450,201706082000,65.00,,,18.33
2787,28450,201706082020,64.00,,,17.78
2788,28450,201706082050,63.00,,,17.22
2789,28450,201706082100,63.00,,,17.22
2790,28450,201706082120,63.00,,,17.22
2791,28450,201706082150,61.00,,,16.11
2792,28450,201706082200,60.00,,,15.56
2793,28450,201706082220,59.00,,,15.00
2794,28450,201706082250,59.00,,,15.00
2795,28450,201706082300,58.00,,,14.44
2796,28450,201706082320,59.00,,,15.00
2797,28450,201706082350,57.00,,,13.89
2798,28450,201706090000,56.00,,,13.33
2799,28450,201706090020,57.00,,,13.89
2800,28450,201706090050,55.00,,,12.78
2801,28450,201706090100,55.00,,,12.78
2802,28450,201706090120,55.00,,,12.78
2803,28450,201706090150,55.00,,,12.78
2804,28450,201706090200,56.00,,,13.33
2805,28450,201706090220,55.00,,,12.78
2806,28450,201706090250,57.00,,,13.89
2807,28450,201706090300,57.00,,,13.89
2808,28450,201706090320,57.00,,,13.89
2809,28450,201706090350,59.00,,,15.00
2810,28450,201706090400,59.00,,,15.00
2811,28450,201706090420,59.00,,,15.00
2812,28450,201706090450,61.00,,,16.11
2813,28450,201706090500,62.00,,,16.67
2814,28450,201706090520,63.00,,,17.22
2815,28450,201706090550,64.00,,,17.78
2816,28450,201706090600,65.00,71.00,55.00,18.33
2817,28450,201706090620,64.00,,,17.78
2818,28450,201706090650,68.00,,,20.00
2819,28450,201706090700,68.00,,,20.00
2820,28450,201706090720,68.00,,,20.00
2821,28450,201706090750,68.00,,,20.00
2822,28450,201706090800,68.00,,,20.00
2823,28450,201706090820,68.00,,,20.00
2824,28450,201706090850,70.00,,,21.11
2825,28450,201706090900,70.00,,,21.11
2826,28450,201706090920,70.00,,,21.11
2827,28450,201706090950,72.00,,,22.22
2828,28450,201706091000,72.00,,,22.22
2829,28450,201706091020,72.00,,,22.22
2830,28450,201706091050,72.00,,,22.22
2831,28450,201706091100,73.00,,,22.78
2832,28450,201706091120,72.00,,,22.22
2833,28450,201706091150,72.00,,,22.22
2834,28450,201706091200,73.00,,,22.78
2835,28450,201706091220,72.00,,,22.22
2836,28450,201706091250,73.00,,,22.78
2837,28450,201706091300,73.00,,,22.78
2838,28450,201706091320,73.00,,,22.78
2839,28450,201706091350,73.00,,,22.78
2840,28450,201706091400,74.00,,,23.33
2841,28450,201706091420,73.00,,,22.78
2842,28450,201706091450,73.00,,,22.78
2843,28450,201706091500,73.00,,,22.78
2844,28450,201706091520,73.00,,,22.78
2845,28450,201706091550,73.00,,,22.78
2846,28450,201706091600,73.00,,,22.78
2847,28450,201706091620,73.00,,,22.78
2848,28450,201706091650,73.00,,,22.78
2849,28450,201706091700,73.00,,,22.78
2850,28450,201706091720,72.00,,,22.22
2851,28450,201706091750,68.00,,,20.00
2852,28450,201706091800,69.00,74.00,65.00,20.56
2853,28450,201706091820,66.00,,,18.89
2854,28450,201706091850,64.00,,,17.78
2855,28450,201706091900,67.00,,,19.44
2856,28450,201706091920,64.00,,,17.78
2857,28450,201706091950,63.00,,,17.22
2858,28450,201706092000,64.00,,,17.78
2859,28450,201706092020,63.00,,,17.22
2860,28450,201706092050,61.00,,,16.11
2861,28450,201706092100,62.00,,,16.67
2862,28450,201706092120,59.00,,,15.00
2863,28450,201706092150,57.00,,,13.89
2864,28450,201706092200,60.00,,,15.56
2865,28450,201706092220,57.00,,,13.89
2866,28450,201706092250,57.00,,,13.89
2867,28450,201706092300,58.00,,,14.44
2868,28450,201706092320,57.00,,,13.89
2869,28450,201706092350,55.00,,,12.78
2870,28450,201706100000,58.00,,,14.44
2871,28450,201706100020,55.00,,,12.78
2872,28450,201706100050,55.00,,,12.78
2873,28450,201706100100,58.00,,,14.44
2874,28450,201706100120,55.00,,,12.78
2875,28450,201706100150,55.00,,,12.78
2876,28450,201706100200,57.00,,,13.89
2877,28450,201706100220,55.00,,,12.78
2878,28450,201706100250,57.00,,,13.89
2879,28450,201706100300,57.00,,,13.89
2880,28450,201706100320,57.00,,,13.89
2881,28450,201706100350,59.00,,,15.00
2882,28450,201706100400,59.00,,,15.00
2883,28450,201706100420,61.00,,,16.11
2884,28450,201706100450,61.00,,,16.11
2885,28450,201706100500,62.00,,,16.67
2886,28450,201706100520,63.00,,,17.22
2887,28450,201706100550,64.00,,,17.78
2888,28450,201706100600,64.00,69.00,56.00,17.78
2889,28450,201706100620,64.00,,,17.78
2890,28450,201706100650,64.00,,,17.78
2891,28450,201706100700,66.00,,,18.89
2892,28450,201706100720,66.00,,,18.89
2893,28450,201706100750,66.00,,,18.89
2894,28450,201706100800,66.00,,,18.89
2895,28450,201706100820,66.00,,,18.89
2896,28450,201706100850,68.00,,,20.00
2897,28450,201706100900,67.00,,,19.44
2898,28450,201706100920,68.00,,,20.00
2899,28450,201706100950,68.00,,,20.00
2900,28450,201706101000,68.00,,,20.00
2901,28450,201706101020,68.00,,,20.00
2902,28450,201706101050,68.00,,,20.00
2903,28450,201706101100,70.00,,,21.11
2904,28450,201706101120,68.00,,,20.00
2905,28450,201706101150,68.00,,,20.00
2906,28450,201706101200,70.00,,,21.11
2907,28450,201706101220,70.00,,,21.11
2908,28450,201706101250,68.00,,,20.00
2909,28450,201706101300,68.00,,,20.00
2910,28450,201706101320,70.00,,,21.11
2911,28450,201706101350,68.00,,,20.00
2912,28450,201706101400,69.00,,,20.56
2913,28450,201706101420,68.00,,,20.00
2914,28450,201706101450,68.00,,,20.00
2915,28450,201706101500,68.00,,,20.00
2916,28450,201706101520,68.00,,,20.00
2917,28450,201706101550,70.00,,,21.11
2918,28450,201706101600,68.00,,,20.00
2919,28450,201706101620,68.00,,,20.00
2920,28450,201706101650,66.00,,,18.89
2921,28450,201706101700,66.00,,,18.89
2922,28450,201706101720,66.00,,,18.89
2923,28450,201706101750,64.00,,,17.78
2924,28450,201706101800,65.00,70.00,64.00,18.33
2925,28450,201706101820,64.00,,,17.78
2926,28450,201706101850,63.00,,,17.22
2927,28450,201706101900,64.00,,,17.78
2928,28450,201706101920,63.00,,,17.22
2929,28450,201706101950,61.00,,,16.11
2930,28450,201706102000,61.00,,,16.11
2931,28450,201706102020,59.00,,,15.00
2932,28450,201706102050,57.00,,,13.89
2933,28450,201706102100,58.00,,,14.44
2934,28450,201706102120,55.00,,,12.78
2935,28450,201706102150,54.00,,,12.22
2936,28450,201706102200,55.00,,,12.78
2937,28450,201706102220,54.00,,,12.22
2938,28450,201706102250,52.00,,,11.11
2939,28450,201706102300,53.00,,,11.67
2940,28450,201706102320,52.00,,,11.11
2941,28450,201706102350,50.00,,,10.00
2942,28450,201706110000,52.00,,,11.11
2943,28450,201706110020,50.00,,,10.00
2944,28450,201706110050,50.00,,,10.00
2945,28450,201706110100,51.00,,,10.56
2946,28450,201706110120,50.00,,,10.00
2947,28450,201706110150,50.00,,,10.00
2948,28450,201706110200,50.00,,,10.00
2949,28450,201706110220,50.00,,,10.00
2950,28450,201706110250,50.00,,,10.00
2951,28450,201706110300,50.00,,,10.00
2952,28450,201706110320,52.00,,,11.11
2953,28450,201706110350,52.00,,,11.11
2954,28450,201706110400,52.00,,,11.11
2955,28450,201706110420,52.00,,,11.11
2956,28450,201706110450,52.00,,,11.11
2957,28450,201706110500,52.00,,,11.11
2958,28450,201706110520,54.00,,,12.22
2959,28450,201706110550,54.00,,,12.22
2960,28450,201706110600,55.00,65.00,50.00,12.78
2961,28450,201706110620,55.00,,,12.78
2962,28450,201706110650,55.00,,,12.78
2963,28450,201706110700,56.00,,,13.33
2964,28450,201706110720,55.00,,,12.78
2965,28450,201706110750,54.00,,,12.22
2966,28450,201706110800,55.00,,,12.78
